,category label,sub category,Category ID,Question,Answer,Source,Metadata
5876,Saying you're welcome many different ways,You're welcome,52,Welcome you are,A saint. ,qna_chitchat_skye,editorial:chitchat
5877,Saying you're welcome many different ways,You're welcome,52,You're welk,A saint. ,qna_chitchat_skye,editorial:chitchat
5878,Saying you're welcome many different ways,You're welcome,52,You're quite welcome,A saint. ,qna_chitchat_skye,editorial:chitchat
5879,Farewell,Bye,53,I'm gonna skedaddle,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5880,Farewell,Bye,53,I'm about to motor now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5881,Farewell,Bye,53,I'm going to take off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5882,Farewell,Bye,53,I'm going to leave,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5883,Farewell,Bye,53,See you later,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5884,Farewell,Bye,53,I'm about to scoot now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5885,Farewell,Bye,53,I'm going to sign off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5886,Farewell,Bye,53,I'm about to jet now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5887,Farewell,Bye,53,I'm about to log out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5888,Farewell,Bye,53,I gotta go now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5889,Farewell,Bye,53,I have to sign out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5890,Farewell,Bye,53,I have to motor now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5891,Farewell,Bye,53,I have to run,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5892,Farewell,Bye,53,I have to run now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5893,Farewell,Bye,53,I have to scoot,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5894,Farewell,Bye,53,I have to scoot now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5895,Farewell,Bye,53,I gotta sign out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5896,Farewell,Bye,53,I have to sign off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5897,Farewell,Bye,53,I have to log out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5898,Farewell,Bye,53,I have to sign out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5899,Farewell,Bye,53,I have to skedaddle,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5900,Farewell,Bye,53,I have to skedaddle now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5901,Farewell,Bye,53,I have to take off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5902,Farewell,Bye,53,I have to take off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5903,Farewell,Bye,53,I must depart,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5904,Farewell,Bye,53,I have to sign off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5905,Farewell,Bye,53,I have to jet,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5906,Farewell,Bye,53,Adieu,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5907,Farewell,Bye,53,I gotta skedaddle now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5908,Farewell,Bye,53,I gotta take off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5909,Farewell,Bye,53,I gotta take off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5910,Farewell,Bye,53,I have to get going,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5911,Farewell,Bye,53,I have to get going now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5912,Farewell,Bye,53,I have to motor,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5913,Farewell,Bye,53,I have to go now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5914,Farewell,Bye,53,I have to log out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5915,Farewell,Bye,53,I have to jet now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5916,Farewell,Bye,53,I have to leave,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5917,Farewell,Bye,53,I have to leave now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5918,Farewell,Bye,53,I have to log off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5919,Farewell,Bye,53,I have to log off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5920,Farewell,Bye,53,I need to go,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5921,Farewell,Bye,53,I have to go,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5922,Farewell,Bye,53,I will take my leave of you,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5923,Farewell,Bye,53,I need to get going,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5924,Farewell,Bye,53,I need to sign out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5925,Farewell,Bye,53,I need to sign out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5926,Farewell,Bye,53,I need to skedaddle,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5927,Farewell,Bye,53,I need to skedaddle now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5928,Farewell,Bye,53,I need to take off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5929,Farewell,Bye,53,I need to sign off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5930,Farewell,Bye,53,I should be going,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5931,Farewell,Bye,53,I need to scoot now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5932,Farewell,Bye,53,I'd better go,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5933,Farewell,Bye,53,I'll chat with you later,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5934,Farewell,Bye,53,I'll talk to you later,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5935,Farewell,Bye,53,I'm about to get going,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5936,Farewell,Bye,53,I'm about to get going now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5937,Farewell,Bye,53,I'm about to go,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5938,Farewell,Bye,53,I need to take off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5939,Farewell,Bye,53,I need to log out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5940,Farewell,Bye,53,I gotta sign out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5941,Farewell,Bye,53,I need to go now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5942,Farewell,Bye,53,I need to jet,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5943,Farewell,Bye,53,I need to jet now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5944,Farewell,Bye,53,I need to leave,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5945,Farewell,Bye,53,I need to leave now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5946,Farewell,Bye,53,I need to sign off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5947,Farewell,Bye,53,I need to log off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5948,Farewell,Bye,53,I need to get going now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5949,Farewell,Bye,53,I need to log out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5950,Farewell,Bye,53,I need to motor,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5951,Farewell,Bye,53,I need to motor now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5952,Farewell,Bye,53,I need to run,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5953,Farewell,Bye,53,I need to run now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5954,Farewell,Bye,53,I need to scoot,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5955,Farewell,Bye,53,I need to log off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5956,Farewell,Bye,53,I am jetting now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5957,Farewell,Bye,53,Goodbye,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5958,Farewell,Bye,53,Gotta go,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5959,Farewell,Bye,53,I am going,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5960,Farewell,Bye,53,I am going now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5961,Farewell,Bye,53,I am going to get going,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5962,Farewell,Bye,53,I gotta skedaddle,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5963,Farewell,Bye,53,I am jetting,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5964,Farewell,Bye,53,Farewell,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5965,Farewell,Bye,53,I am leaving,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5966,Farewell,Bye,53,I am leaving now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5967,Farewell,Bye,53,I am logging off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5968,Farewell,Bye,53,I am logging off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5969,Farewell,Bye,53,I am logging out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5970,Farewell,Bye,53,I am logging out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5971,Farewell,Bye,53,I am going to get going now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5972,Farewell,Bye,53,Catch you on the flip side,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5973,Farewell,Bye,53,Adios,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5974,Farewell,Bye,53,"Alright, I'm outta here",K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5975,Farewell,Bye,53,Buh bye,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5976,Farewell,Bye,53,Bye,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5977,Farewell,Bye,53,Bye bye,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5978,Farewell,Bye,53,Bye dude,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5979,Farewell,Bye,53,Good bye,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5980,Farewell,Bye,53,Catch you later,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5981,Farewell,Bye,53,G2G,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5982,Farewell,Bye,53,Check you later,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5983,Farewell,Bye,53,Ciao,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5984,Farewell,Bye,53,CYA,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5985,Farewell,Bye,53,C-ya,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5986,Farewell,Bye,53,Fare thee well,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5987,Farewell,Bye,53,I am running off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5988,Farewell,Bye,53,Catch ya later,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5989,Farewell,Bye,53,I gotta motor now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5990,Farewell,Bye,53,I am motoring,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5991,Farewell,Bye,53,I gotta leave,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5992,Farewell,Bye,53,I gotta leave now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5993,Farewell,Bye,53,I gotta log off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5994,Farewell,Bye,53,I gotta log off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5995,Farewell,Bye,53,I gotta log out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5996,Farewell,Bye,53,I gotta jet,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5997,Farewell,Bye,53,I gotta motor,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5998,Farewell,Bye,53,I gotta run,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
5999,Farewell,Bye,53,I gotta run now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6000,Farewell,Bye,53,I gotta scoot,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6001,Farewell,Bye,53,I gotta scoot now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6002,Farewell,Bye,53,I gotta sign off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6003,Farewell,Bye,53,I gotta sign off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6004,Farewell,Bye,53,I gotta log out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6005,Farewell,Bye,53,I am skedaddling,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6006,Farewell,Bye,53,I am running off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6007,Farewell,Bye,53,I am scooting,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6008,Farewell,Bye,53,I am scooting now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6009,Farewell,Bye,53,I am signing off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6010,Farewell,Bye,53,I am signing off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6011,Farewell,Bye,53,I gotta jet now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6012,Farewell,Bye,53,I am signing out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6013,Farewell,Bye,53,I am motoring now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6014,Farewell,Bye,53,I am skedaddling now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6015,Farewell,Bye,53,I am taking off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6016,Farewell,Bye,53,I am taking off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6017,Farewell,Bye,53,I gotta get going,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6018,Farewell,Bye,53,I gotta get going now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6019,Farewell,Bye,53,I gotta go,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6020,Farewell,Bye,53,I am signing out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6021,Farewell,Bye,53,I'm scooting,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6022,Farewell,Bye,53,I'm off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6023,Farewell,Bye,53,I'm out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6024,Farewell,Bye,53,I'm out of here,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6025,Farewell,Bye,53,I'm out the door,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6026,Farewell,Bye,53,I'm outta here,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6027,Farewell,Bye,53,I'm about to go now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6028,Farewell,Bye,53,I'm running off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6029,Farewell,Bye,53,I'm logging out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6030,Farewell,Bye,53,I'm scooting now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6031,Farewell,Bye,53,I'm signing off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6032,Farewell,Bye,53,I'm signing off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6033,Farewell,Bye,53,I'm signing out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6034,Farewell,Bye,53,I'm signing out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6035,Farewell,Bye,53,I'm skedaddling,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6036,Farewell,Bye,53,I'm running off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6037,Farewell,Bye,53,I'm jetting now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6038,Farewell,Bye,53,I'm gonna sign off now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6039,Farewell,Bye,53,I'm gonna sign out,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6040,Farewell,Bye,53,I'm gonna sign out now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6041,Farewell,Bye,53,I'm gonna skedaddle now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6042,Farewell,Bye,53,I'm gonna take off,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6043,Farewell,Bye,53,I'm motoring now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6044,Farewell,Bye,53,I'm jetting,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6045,Farewell,Bye,53,I'm motoring,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6046,Farewell,Bye,53,I'm leaving,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
6047,Farewell,Bye,53,I'm leaving now,K. Byeee. ,qna_chitchat_skye,editorial:chitchat
